PersonalLoan,Age,CCAvg,Education,Experience,Family,Income,Mortgage,CDAccount,CreditCard,Online,SecuritiesAccount
0,27,1,3,0,4,38,154,0,0,1,0
0,32,0.9,3,8,3,25,0,0,1,1,0
0,65,1.3,1,40,1,162,0,0,0,1,0
0,55,2.6,3,29,4,64,0,0,0,1,0
0,52,0.7,2,27,2,30,0,0,1,1,0
0,39,0.5,3,13,3,52,0,0,1,0,1
0,35,1.5,3,11,1,42,0,0,0,1,0
0,39,1.8,2,15,2,79,219,0,0,0,0
0,34,1.7,1,10,1,34,164,0,0,0,0
0,30,3.1,1,5,2,123,0,0,0,1,0
0,37,3.3,1,12,2,160,0,0,0,0,0
0,41,2.33,2,14,3,51,0,0,0,1,0
0,31,4,1,7,1,108,0,0,0,1,0
1,37,2.3,2,13,2,158,0,1,1,1,0
0,49,1.5,2,23,1,68,0,0,0,0,0
0,58,1.6,3,33,2,42,0,0,0,1,0
0,45,0.75,3,15,1,32,105,0,0,1,0
0,40,1.4,3,14,2,22,0,0,0,0,0
0,34,2,3,8,2,29,0,0,1,1,0
1,62,3.4,3,36,2,183,0,0,0,0,0
0,54,1.6,3,30,1,69,0,0,1,1,0
0,26,0.2,1,2,2,92,0,0,0,1,0
0,54,1,3,30,2,40,0,0,0,0,0
0,29,0.5,3,4,4,9,86,0,1,1,0
0,48,0.6,1,23,1,128,0,0,1,1,0
0,27,0.2,1,3,2,110,294,0,1,0,1
0,42,8,1,18,2,171,0,0,0,1,0
0,25,1,1,1,4,13,95,0,1,0,0
0,45,0.1,3,19,2,25,102,0,0,1,0
1,34,1.6,2,9,1,123,0,0,0,1,0
0,51,0.2,1,27,4,33,83,0,0,1,0
1,51,4.75,2,24,4,189,0,0,0,1,0
0,60,0.3,3,35,1,34,0,0,0,1,0
0,59,0,2,35,1,58,0,0,0,1,0
0,49,1.3,2,24,1,51,98,0,1,0,0
0,50,1.3,1,25,2,29,0,0,0,0,0
0,41,0.4,1,16,2,111,0,0,0,0,0
0,49,1.9,3,24,4,43,0,0,0,1,0
0,50,0.6,1,25,1,130,311,0,0,0,0
0,63,0.4,1,37,2,20,76,0,0,0,0
0,63,2.8,1,37,2,101,0,0,0,0,0
0,33,2.2,2,7,4,48,207,0,0,0,0
1,38,2.8,3,12,1,180,158,0,0,1,0
0,64,0,3,40,2,92,185,0,0,1,1
0,36,0.9,1,10,3,33,0,0,0,0,0
0,58,1.9,2,33,2,51,0,0,0,0,0
0,39,1.4,2,14,2,31,94,0,1,1,0
0,46,2.7,1,22,1,83,0,0,0,1,0
0,61,0.8,1,37,1,45,0,0,0,0,0
0,53,0.8,3,27,1,89,146,0,1,1,0
1,28,4,2,3,3,193,0,0,0,1,0
0,64,3.8,1,40,1,89,0,0,0,0,0
1,48,3.3,2,24,4,162,446,1,0,1,0
0,38,0.3,2,13,2,9,0,0,0,0,0
0,52,2,3,22,4,58,223,0,0,1,0
0,65,0.8,3,40,1,80,0,0,0,1,0
0,59,1.7,3,33,2,73,0,0,1,1,0
0,45,0.3,1,20,1,41,0,0,0,1,0
0,53,2,2,28,3,74,0,0,0,0,1
0,38,1.4,3,12,2,29,0,0,0,1,0
0,54,0.4,3,24,4,25,115,0,0,0,0
0,25,5.4,1,1,1,98,0,0,0,1,0
0,61,1.7,2,35,4,59,0,0,1,1,0
0,48,1.9,3,23,4,43,0,0,0,1,0
0,46,1.4,2,22,4,72,149,0,1,1,0
1,36,3,3,11,1,183,0,1,1,1,0
0,46,5.7,1,20,1,134,146,0,0,1,1
0,59,0.5,1,33,2,140,262,0,0,1,0
0,59,1.8,3,35,1,39,0,0,0,1,0
0,36,0.4,2,12,4,35,0,0,0,1,0
0,63,6.9,1,37,2,141,0,0,1,1,0
0,51,0.5,2,24,1,23,0,0,0,1,0
0,30,0,1,5,1,134,0,0,1,1,0
0,48,1.4,3,22,1,35,0,0,0,1,0
0,55,2.5,1,29,4,42,0,0,0,0,1
0,41,0.2,3,17,4,81,167,0,0,0,1
0,26,0.4,1,0,4,14,94,0,0,1,0
0,41,1.8,1,17,1,45,172,0,0,1,1
0,54,1.7,2,28,3,79,150,0,1,1,0
0,57,0.8,2,31,1,53,120,0,0,0,0
0,54,0.7,2,28,2,33,0,0,1,0,0
1,35,3.1,2,11,3,190,266,0,0,0,0
0,60,2.5,3,34,1,60,103,0,0,0,0
0,63,0.8,2,37,1,8,97,0,0,1,0
0,41,1,2,14,3,38,150,0,0,1,0
0,46,5,1,22,1,154,0,0,0,1,0
0,31,2.2,2,5,4,54,0,0,0,0,0
0,58,1.4,1,32,3,41,0,0,0,1,0
0,59,0.3,1,35,2,25,75,0,0,1,0
0,46,1.7,1,22,2,53,109,0,0,0,0
0,33,0.1,1,9,1,79,0,0,0,1,0
0,56,0.9,2,31,4,13,76,1,1,1,0
0,47,1.4,1,23,2,130,0,0,0,0,0
0,59,0.7,2,33,2,93,0,0,0,0,0
0,24,0.8,1,0,3,82,0,0,0,1,0
0,39,0.3,2,14,2,15,92,0,0,0,0
1,30,5,2,3,4,150,0,0,0,1,0
1,55,0.7,2,29,2,131,0,0,1,0,0
0,47,1.5,1,21,3,28,0,0,0,1,0
0,35,0.7,2,11,4,9,0,0,0,1,0
0,47,1.4,2,23,4,88,0,0,0,0,0
0,38,4.1,1,13,1,143,0,0,0,0,0
1,38,1.3,3,13,2,168,0,0,0,0,0
1,27,3,2,3,1,105,0,0,0,0,1
0,42,2.1,3,18,3,62,0,0,0,1,0
0,26,2.6,1,2,4,51,0,0,0,1,0
0,60,4.4,1,34,3,101,0,0,1,1,0
0,27,0.8,1,3,3,90,0,0,0,1,0
0,27,2.1,3,1,4,83,0,0,1,1,0
0,40,0,3,15,2,21,0,0,0,1,0
0,40,3.4,1,16,1,115,0,0,0,1,0
1,29,4.4,1,3,4,172,0,0,0,0,0
0,30,1,2,6,2,32,0,0,0,0,0
0,30,4.5,1,4,2,204,0,0,0,1,0
0,47,0.6,1,23,4,34,0,1,1,1,0
0,33,2,3,7,2,30,132,0,0,0,0
0,57,1.3,2,32,3,31,0,0,1,1,0
0,38,2.7,1,14,2,90,0,0,1,1,0
0,54,2.6,3,28,4,79,0,0,0,0,0
0,47,0.6,1,23,4,22,0,0,1,1,0
1,48,2.4,3,22,1,114,0,0,0,1,0
0,62,0.5,3,36,1,42,128,0,0,1,0
0,30,0.2,3,6,1,29,90,0,0,1,0
0,35,2.6,2,11,3,72,0,0,0,1,0
0,59,1.8,3,35,1,68,95,0,0,0,0
0,38,0.7,3,13,4,78,0,0,0,1,0
0,47,2.7,1,23,1,90,323,0,0,0,0
1,57,2.1,2,33,2,170,0,0,0,0,0
0,42,0.1,2,17,2,14,0,0,0,1,0
0,39,1.9,1,15,2,129,0,0,0,0,0
0,53,1,3,23,3,39,87,0,0,1,0
0,27,0.2,1,3,2,82,0,0,1,0,0
0,59,0.4,2,35,3,31,0,0,1,1,0
0,48,0.5,2,24,4,9,0,0,1,0,0
0,62,0.1,3,37,3,15,91,0,0,0,0
0,66,2.2,1,41,3,70,0,0,0,0,0
0,38,0.7,3,13,4,84,0,0,0,0,0
0,42,7,1,17,1,155,0,0,1,0,0
0,47,0.8,3,21,2,89,0,0,1,1,0
1,27,4.7,1,2,3,170,0,0,0,1,0
0,32,6.7,1,7,2,185,0,1,1,1,0
0,37,2.2,1,13,2,82,0,0,0,0,0
0,56,1.7,1,31,3,60,0,0,0,1,0
0,39,2.4,2,13,2,58,0,0,0,1,0
0,36,1.33,1,12,1,29,81,0,0,1,0
0,32,0.3,1,6,2,32,0,0,0,0,0
0,62,3.4,2,37,4,115,0,0,1,1,0
0,48,2.4,2,22,2,83,0,0,0,1,0
0,58,0.3,2,32,3,54,0,0,1,1,0
0,27,1.8,3,2,4,112,0,0,0,1,1
1,52,1.4,2,26,2,182,0,0,0,1,0
0,54,6.8,1,30,2,112,0,0,0,1,0
1,31,5.9,3,5,3,129,319,1,1,0,1
0,60,0.8,2,34,1,23,112,0,0,1,0
0,34,3,1,9,2,198,422,0,0,1,0
0,46,2,3,22,4,84,0,0,0,1,0
0,41,0.5,3,15,3,39,0,0,0,0,0
0,62,1.3,1,37,1,129,0,0,0,1,0
0,31,2,2,7,2,113,315,0,0,0,0
0,41,0.75,3,11,1,35,114,0,0,1,0
0,55,0.1,3,30,1,85,0,0,0,0,0
0,45,2.9,1,19,4,73,0,0,0,0,0
0,51,0.8,3,25,1,70,0,0,0,1,1
1,27,4.4,1,2,3,130,192,0,0,1,0
0,30,1.5,1,4,1,39,0,0,0,1,0
0,31,1.8,2,5,4,72,242,0,1,1,0
0,61,2.3,3,37,4,68,0,0,0,0,0
0,40,1.4,3,16,1,35,0,0,1,1,0
0,45,0.7,1,21,3,61,0,1,1,1,1
0,45,1.9,1,21,4,69,0,0,0,0,0
0,37,3.6,2,13,1,59,0,0,0,0,0
0,34,4.5,3,8,2,99,217,0,0,0,0
1,43,10,2,16,1,201,0,0,1,0,0
0,42,7.5,1,18,2,130,0,0,1,0,0
0,56,2,2,31,3,72,0,0,0,0,0
0,33,1.2,1,9,1,44,0,0,0,0,0
0,36,1.5,3,10,1,91,289,0,0,1,0
0,62,0.5,1,37,3,92,310,0,0,1,0
0,58,0.8,1,34,1,55,168,0,1,1,0
0,65,0.5,1,40,3,20,102,0,1,1,0
1,65,4.1,1,40,1,89,299,1,0,1,0
0,52,1.5,2,26,2,59,239,0,1,0,0
0,64,0.1,3,39,3,8,87,0,1,0,0
0,51,4.9,1,25,4,85,0,0,1,1,0
0,59,4.3,1,35,1,94,76,1,0,1,1
0,52,0.4,1,28,2,22,0,0,1,1,0
0,55,3.2,3,31,2,74,0,0,1,1,0
0,46,2.67,2,19,3,59,0,0,0,0,0
0,61,0.6,2,36,4,12,0,0,1,1,0
0,35,0.4,2,9,1,8,0,0,0,1,0
0,56,1.6,3,31,3,74,0,0,1,1,0
1,31,3.4,2,5,4,184,0,1,1,1,0
0,44,0,2,19,4,34,0,0,0,0,0
0,53,0.8,3,27,2,63,0,0,0,1,1
1,36,5.6,2,12,2,123,0,1,1,1,0
0,27,1.6,3,1,2,85,0,0,0,0,0
1,36,0.5,3,12,3,109,0,1,0,1,1
0,40,0.6,3,15,1,31,0,0,0,1,0
0,39,2.4,2,13,2,61,90,0,0,1,0
0,59,1.6,1,35,2,88,0,0,1,0,0
0,43,0.3,2,18,2,22,0,0,0,0,0
0,30,2.2,2,4,4,63,0,0,0,1,1
0,26,0.2,1,1,4,80,0,0,1,1,0
0,48,2.1,1,22,3,78,0,0,1,1,0
0,50,0.1,1,24,4,45,93,0,0,1,0
0,33,2.1,3,7,4,51,0,0,1,0,0
0,32,1.5,3,6,2,111,0,0,0,0,0
0,34,2.8,1,10,3,45,153,0,1,1,0
1,33,4.8,2,9,2,184,0,0,0,0,0
0,32,1,2,5,2,41,112,0,0,1,1
0,55,1.3,3,30,4,69,0,1,1,1,1
0,58,0.2,1,33,3,23,0,0,0,0,0
0,47,6.67,1,23,2,160,0,0,0,0,0
0,30,0.8,2,5,1,61,251,1,0,1,1
0,42,6.1,1,18,2,110,182,0,0,1,0
0,40,0.6,3,16,2,50,0,0,0,0,0
0,33,2.4,2,9,1,49,0,0,0,1,0
1,46,7.5,2,20,4,185,428,0,1,0,0
0,63,1.1,1,39,2,52,0,0,1,1,0
0,62,2.8,1,37,2,53,0,0,0,1,0
1,43,3.5,2,17,4,125,0,0,0,0,0
0,31,1.6,1,5,3,72,0,0,0,1,0
0,28,1.8,3,2,4,51,0,0,1,0,0
0,64,0.5,1,39,3,23,0,0,0,0,1
0,27,1.9,3,1,1,41,0,0,1,0,0
0,33,2,1,9,3,41,108,0,0,1,0
1,39,4.67,2,12,1,138,0,0,0,1,0
0,44,3.3,1,20,2,138,0,0,1,0,0
0,53,0.8,1,28,4,14,0,0,1,1,0
0,42,8,1,18,2,145,505,0,0,0,0
0,44,1,2,17,3,25,0,0,1,0,0
0,34,1.7,1,10,1,43,142,0,1,0,0
0,47,0.2,2,22,1,93,309,0,0,1,0
0,53,0.3,1,29,2,90,217,0,1,0,1
0,62,1,3,36,2,41,154,0,0,1,1
1,61,6.1,3,36,2,169,106,1,1,1,0
0,42,2.2,3,17,2,63,0,0,0,1,0
0,48,0.67,2,21,3,23,95,0,0,0,0
1,38,0.5,1,13,4,140,0,0,0,0,0
0,41,1.5,3,15,1,75,0,0,0,1,0
0,57,0.9,2,32,4,13,78,0,0,1,1
0,31,0.5,3,7,1,10,81,0,0,1,0
0,39,0.8,2,15,1,100,0,0,0,1,0
0,48,1.1,1,22,3,85,203,0,0,1,0
0,55,2.67,1,31,3,73,219,0,0,1,0
0,29,6.7,1,4,2,130,0,0,1,0,0
0,47,2.7,2,22,3,65,0,0,0,1,0
0,61,1.7,1,36,4,59,148,0,0,0,0
0,60,1,3,34,2,31,0,0,0,0,0
0,34,4,1,10,1,134,0,0,0,0,0
0,45,0.2,1,21,4,11,106,0,1,1,0
0,60,0.3,3,35,1,32,80,0,0,1,0
0,25,1.6,3,0,2,53,0,0,1,1,0
0,41,0.7,1,17,1,28,0,0,1,0,0
0,63,1,3,37,2,44,0,0,0,1,0
0,63,0.8,1,39,1,40,118,0,1,0,0
0,43,0.6,2,19,3,40,0,0,0,1,0
0,58,0.5,1,32,2,163,400,0,0,0,0
0,50,1.3,3,25,1,82,0,0,0,1,0
0,38,1.4,2,12,4,89,0,0,0,0,0
0,54,1.6,2,30,4,78,0,0,1,1,0
0,61,0.9,3,36,3,55,197,0,0,0,0
0,29,0.4,2,5,4,34,0,0,0,1,0
1,39,3.67,2,12,4,108,301,0,1,0,0
0,33,2.2,2,7,4,58,0,0,1,1,0
0,23,2.6,1,-1,4,73,0,0,0,1,0
0,56,2.1,1,31,4,54,0,0,0,1,0
0,54,0.9,2,30,4,45,0,0,1,0,0
1,37,2.3,2,11,1,123,0,1,0,1,1
0,38,5.2,1,12,1,93,267,0,0,1,0
0,34,2.2,2,9,4,102,0,0,0,1,0
0,53,1.5,1,29,3,39,0,0,0,1,0
0,65,3.4,2,40,4,114,0,0,1,0,0
0,62,0.3,3,37,1,29,0,0,1,0,0
0,51,0.6,2,25,3,30,144,0,1,0,0
0,31,0.6,3,5,1,22,0,0,0,0,0
0,64,0.3,1,38,2,38,186,0,1,1,0
0,39,1.7,1,15,2,41,0,0,0,0,0
1,28,1.7,3,3,4,161,422,1,1,1,0
0,60,0.5,2,35,3,38,0,0,1,1,0
0,47,0.9,3,23,1,25,0,0,0,1,0
0,25,2.6,1,1,4,70,218,0,0,1,0
0,44,8.8,1,19,2,201,0,0,1,1,0
0,51,0.6,3,26,2,42,0,0,1,1,0
0,31,1.2,1,7,1,64,0,0,0,1,0
0,32,1.1,3,7,4,28,0,0,0,0,0
0,51,4.9,1,25,1,119,208,0,1,1,0
0,25,1,3,1,1,28,0,0,0,1,0
0,43,2.1,3,19,3,60,0,0,0,1,0
0,54,1.5,2,29,1,23,0,0,0,0,0
1,34,7.4,3,8,4,164,0,0,0,1,0
0,54,0.8,1,30,2,39,0,0,1,0,0
0,42,0,3,17,2,19,85,0,1,1,0
0,46,0.8,3,20,2,72,0,0,1,1,0
0,62,0.9,3,37,3,41,0,0,1,1,0
0,31,0.3,2,5,2,32,130,0,0,1,0
0,30,0.8,2,5,1,69,0,0,0,1,0
0,52,0.4,1,28,3,23,0,0,0,1,0
0,35,0.2,1,9,4,44,0,0,0,1,0
0,60,0.4,2,36,3,32,165,0,0,1,0
0,58,0.3,1,34,2,25,123,0,0,1,0
0,24,1.6,3,-2,2,80,0,0,0,1,0
0,40,0.8,2,16,1,83,230,0,0,1,1
0,49,7.3,1,23,1,133,0,0,1,1,0
0,43,0.1,2,18,1,89,307,0,1,0,0
0,33,4.5,3,7,2,81,187,1,1,1,0
0,36,1.1,2,11,2,44,85,0,0,1,0
0,62,2,1,36,2,119,0,0,0,0,0
0,57,0.9,1,32,4,39,147,0,0,0,0
0,64,1,3,38,2,40,0,0,0,0,0
0,52,0.8,1,26,3,79,183,0,0,0,0
0,54,0.7,2,28,4,30,0,0,0,1,0
1,40,2.6,3,14,1,179,0,0,0,1,0
0,30,6.7,1,5,2,178,0,0,0,0,0
0,55,3.8,2,30,4,82,0,0,0,1,0
0,39,2.4,2,13,2,50,0,0,0,0,0
0,55,1.9,2,30,2,64,0,0,0,0,0
0,28,1.5,1,4,1,129,0,0,1,0,0
0,44,2.9,1,18,4,68,0,0,0,0,1
0,46,1.4,3,21,1,30,112,0,0,0,1
0,61,1.5,1,36,3,48,0,0,1,0,0
0,61,1.3,1,36,1,130,257,0,0,0,0
0,45,0.5,3,20,1,40,0,0,0,1,1
0,38,1.9,1,14,2,105,0,0,0,1,0
0,29,0.2,1,3,4,41,0,0,0,1,0
1,52,6.5,3,28,3,168,118,0,0,1,0
0,38,2.7,1,14,2,80,0,0,0,1,0
0,28,3.1,1,3,2,134,0,0,0,1,0
0,34,2.5,3,9,1,49,0,0,0,0,0
0,35,1.8,1,9,2,63,0,0,0,1,0
0,46,1.9,1,22,4,70,212,0,1,0,0
0,63,0.7,2,37,3,32,141,0,0,0,0
0,33,0.9,3,9,3,14,114,0,0,0,0
0,38,6.1,1,14,2,111,326,0,0,0,0
0,53,2.8,2,27,4,38,144,0,0,1,1
0,28,2,1,2,2,121,341,0,0,1,0
0,44,2.6,3,18,4,90,0,0,0,1,0
1,58,6,2,31,2,178,0,0,0,1,0
0,38,0.4,2,14,4,20,79,0,1,1,0
0,48,1.7,1,24,2,61,229,0,1,0,0
0,33,0.8,1,7,4,43,0,0,0,0,0
0,66,1.9,2,42,1,39,0,0,1,1,0
0,59,2.1,1,34,4,60,234,0,1,1,0
0,40,3,1,15,3,63,0,0,0,1,1
0,36,0.2,3,11,4,8,81,0,1,0,0
0,62,1.3,2,38,4,52,0,0,1,1,0
1,51,3,1,27,4,92,0,1,1,1,0
0,58,1.4,1,32,2,111,298,0,0,1,0
0,52,1.4,3,26,1,71,0,0,0,0,0
0,41,0.1,2,16,2,25,91,0,0,0,1
0,31,1.9,3,5,1,34,156,0,0,1,0
0,28,2.6,3,3,3,74,0,0,0,0,0
0,57,2,1,31,2,120,0,0,1,0,0
0,61,1.3,2,37,4,50,0,0,1,0,0
0,60,1,1,36,2,10,0,0,1,1,0
0,56,2.5,2,29,4,45,113,0,0,1,0
0,49,1.8,1,23,4,29,0,0,1,1,0
0,63,6.9,1,37,2,145,0,0,0,1,0
0,49,6.3,1,23,2,100,0,0,0,0,0
0,49,0.4,1,25,3,24,0,0,0,1,0
0,32,1.2,1,8,1,60,0,0,1,1,0
0,26,0.6,2,1,4,50,0,0,0,0,0
0,27,1.1,2,1,3,43,0,0,0,0,0
0,57,4.4,1,31,3,79,0,0,1,0,0
0,29,0.1,2,5,3,44,0,0,1,1,0
0,56,1.5,3,30,4,31,0,0,0,1,0
0,59,1,1,35,2,14,107,0,0,1,0
0,53,0.8,1,28,4,19,106,0,1,0,0
1,54,1.1,2,29,1,111,0,0,0,1,0
0,56,1.9,2,30,1,90,0,0,0,1,0
0,50,0.7,3,25,2,21,129,0,0,0,0
1,51,4.2,2,25,1,104,0,0,0,1,0
0,53,1.9,2,27,1,75,0,0,0,1,0
0,37,7.8,1,12,2,175,297,0,1,1,0
1,32,4.2,1,7,1,98,171,1,0,0,1
0,49,0.1,1,23,4,41,153,0,0,1,0
1,34,2.2,2,8,2,171,569,0,0,1,0
0,54,1.6,2,30,4,79,0,0,0,1,0
0,64,0.6,2,39,4,24,0,0,0,0,0
1,58,3.6,2,34,1,90,0,0,0,0,0
0,25,2.4,2,-1,3,39,0,0,0,1,0
0,50,0,1,25,2,9,0,0,0,0,1
0,38,0.1,2,13,2,15,90,0,0,1,0
0,48,2.7,1,24,1,80,0,0,0,1,0
0,41,0.7,3,15,1,63,79,0,1,0,0
0,32,0.5,3,8,1,20,102,0,0,1,0
0,46,2.1,3,22,2,43,0,1,1,1,1
0,39,1.5,3,15,1,65,0,0,0,0,0
0,39,1.7,2,15,2,91,151,0,0,0,0
0,63,0.8,1,39,1,53,0,0,0,0,0
0,58,1.7,2,32,3,110,0,0,0,0,0
0,28,1.5,1,4,3,82,103,0,0,1,0
0,36,0.2,3,11,4,23,0,0,0,1,0
0,43,6.67,1,19,2,172,0,0,0,1,0
0,36,2.7,1,12,2,88,0,0,0,1,0
0,44,0.8,3,18,2,71,0,0,0,1,0
1,31,2.9,3,5,1,180,144,0,0,0,1
0,45,2.1,3,21,2,39,184,0,1,0,0
0,39,1.5,3,13,1,94,0,0,1,0,0
0,43,1,2,16,3,25,0,0,0,1,0
0,40,0,3,15,2,10,102,0,0,1,0
0,30,1,1,5,1,42,184,0,0,0,0
0,58,3.9,1,33,2,142,0,0,1,0,0
0,46,1.3,1,21,2,34,0,0,0,1,0
0,35,4.6,1,10,1,139,0,0,0,0,0
0,30,4.5,1,4,2,154,207,0,0,1,0
0,34,2,3,8,2,40,89,0,0,0,0
0,62,1.5,3,32,1,33,140,0,1,1,0
0,58,1.6,1,34,2,80,0,0,1,1,0
0,45,0.67,2,18,3,10,100,0,0,1,0
0,42,0.5,3,16,3,41,0,0,0,1,0
0,60,1.3,1,36,4,30,118,0,1,1,0
0,55,0.8,3,29,1,78,190,0,0,1,0
0,45,5,1,21,1,164,0,0,1,0,0
0,52,0.4,3,27,1,23,0,0,0,0,0
0,31,6,1,7,1,149,0,0,0,0,0
0,60,0.7,3,34,4,25,0,0,0,1,0
0,33,2.1,3,9,1,42,0,0,0,1,0
0,37,2.5,1,11,1,71,185,0,1,1,0
1,59,4.2,2,34,3,114,0,0,0,1,0
0,51,2.8,2,26,1,70,0,0,1,1,0
1,47,6.1,1,23,4,149,0,0,1,0,0
0,60,2.5,2,33,4,55,0,0,0,1,0
0,61,1.3,1,36,1,29,0,0,0,0,0
0,64,3.8,1,40,1,123,0,0,1,1,0
1,46,7.4,3,20,1,152,374,1,1,1,0
0,31,0.7,2,7,4,8,0,0,0,0,0
0,57,0.7,1,32,4,69,245,0,0,0,0
1,48,7.9,3,23,4,161,310,0,0,0,0
0,48,0.2,2,23,1,79,0,0,0,0,0
0,35,4.6,1,10,1,105,0,0,0,0,0
0,33,2.3,1,8,3,39,0,0,0,0,0
0,47,5,1,23,1,163,0,0,0,0,0
0,46,0.2,1,20,1,9,0,0,0,1,0
0,44,2,3,20,4,71,0,0,1,0,0
0,42,2.1,3,18,3,51,0,0,0,0,0
0,50,1.4,3,24,1,32,167,0,0,0,0
1,52,4.3,1,26,4,161,0,1,1,1,0
0,53,0.2,1,27,1,60,0,0,0,1,0
0,37,1,2,10,4,35,0,0,0,0,0
0,64,1.2,2,40,4,41,0,0,0,1,0
0,46,1.7,1,22,2,73,216,0,0,1,0
0,57,1.5,1,33,4,49,214,1,1,1,1
0,61,2,1,35,2,79,194,0,1,1,0
0,42,7.5,1,18,2,120,0,0,0,0,1
0,40,3.2,1,16,2,60,0,0,0,0,0
0,33,0.6,2,8,3,78,0,0,0,1,0
0,50,1.1,2,26,4,40,131,0,0,0,0
1,52,5.4,3,26,2,110,204,1,0,1,1
1,35,5.7,3,11,4,160,0,0,0,0,1
0,57,0.7,1,32,4,68,191,0,1,1,0
0,56,1.6,3,31,2,49,103,0,0,1,0
0,44,2.5,1,20,2,65,0,0,0,1,0
0,23,2.4,2,-3,3,55,145,0,0,1,0
0,33,2.3,1,8,3,62,98,0,1,0,0
0,48,0,1,22,1,152,0,0,0,0,0
0,45,2.5,2,18,3,42,0,0,0,0,0
0,54,0.7,2,28,4,39,0,0,0,1,0
1,42,3,1,17,3,111,0,1,1,0,1
0,47,2.1,1,21,3,82,0,0,0,0,0
0,61,3.4,2,36,4,108,0,0,0,1,0
0,53,0.8,3,27,2,59,0,0,0,1,0
0,56,2.5,1,30,3,61,193,0,0,1,0
0,33,2,2,6,4,78,0,0,0,1,1
0,44,0.1,3,18,2,18,0,0,0,1,0
0,63,1.7,3,37,4,113,0,0,1,1,0
0,47,2.67,2,20,1,62,0,0,0,1,0
0,50,4.9,1,24,1,81,248,0,0,1,0
0,49,0.4,1,25,3,13,106,0,0,1,0
0,34,2.8,1,9,1,75,194,0,0,0,0
0,40,0.8,3,14,2,33,89,0,0,1,0
0,38,4.1,1,13,1,179,0,0,0,1,0
0,51,2,2,26,3,69,0,0,0,1,0
0,28,1,3,4,1,45,0,0,0,1,0
0,52,3,2,26,3,59,0,0,0,1,0
0,39,2.8,1,13,2,81,0,0,0,1,0
0,29,5.4,1,5,1,133,212,0,0,1,0
0,54,0,3,29,2,81,0,0,0,1,0
0,63,0.4,2,38,4,14,86,0,1,1,0
0,40,0.8,3,14,2,28,0,0,0,0,0
0,36,2.2,1,12,2,93,0,0,0,1,0
1,45,2.6,3,20,3,191,123,0,0,0,0
0,61,2.9,1,37,1,155,0,0,0,1,0
0,26,7.2,1,0,2,155,0,0,0,0,0
0,33,1.3,1,8,4,68,0,0,0,1,0
0,64,1.1,1,40,2,52,226,0,0,0,0
0,43,0.7,3,17,1,51,0,0,0,0,0
0,24,1.6,1,0,4,44,180,0,0,1,0
0,30,3.1,1,5,2,121,408,0,0,1,0
0,60,2.2,1,36,4,49,204,0,0,1,1
0,50,1,3,26,2,42,78,0,0,1,1
0,40,4.1,1,15,1,144,0,0,0,0,0
0,31,2.6,2,6,1,72,0,0,0,1,0
0,30,1.5,1,4,1,44,109,0,0,0,0
0,60,0.9,3,35,3,43,175,0,0,0,0
0,39,0.1,2,14,1,74,144,0,0,1,1
0,66,2.5,1,41,1,145,0,0,0,1,0
0,65,2.1,1,41,2,158,0,0,0,0,0
0,54,4.9,1,28,4,78,0,0,0,0,0
1,54,2.4,2,29,1,154,352,0,0,1,0
0,35,4.5,3,9,2,105,0,0,0,0,0
0,32,0.6,2,7,3,100,0,0,0,1,0
0,63,0,2,39,1,58,0,0,0,1,0
0,60,0.9,1,35,1,113,406,0,0,1,0
0,43,0.1,2,18,2,10,0,0,1,0,1
0,59,2.7,1,33,2,142,0,0,0,0,0
0,62,2.5,1,37,1,128,0,0,0,0,0
1,30,0.5,3,5,3,131,0,0,0,0,0
0,54,1,2,30,4,88,122,0,0,1,0
0,30,0.6,1,6,2,101,0,0,0,1,0
0,31,1.75,3,1,2,70,0,1,1,1,0
0,44,0.3,1,20,1,122,0,0,0,1,1
0,32,1.5,1,8,3,70,0,0,0,1,0
1,63,4.3,3,38,2,148,0,0,0,1,0
0,57,2.1,3,32,2,43,166,0,0,1,0
0,60,1.5,3,30,1,31,0,0,0,1,0
0,37,0.8,3,11,2,35,0,0,0,0,0
0,53,2.6,3,27,4,81,0,0,0,1,0
0,51,1.4,3,25,1,19,98,0,0,0,0
0,30,1.8,3,5,4,98,129,1,1,1,1
0,28,2.1,3,2,4,101,0,0,0,1,0
0,50,0.4,3,24,2,81,0,0,0,0,0
0,52,0.6,1,27,1,135,452,0,0,1,0
0,56,0.7,2,30,2,34,0,0,0,1,0
0,40,3.4,1,16,1,104,249,0,0,0,0
0,64,0.7,2,38,3,29,0,0,0,1,0
1,61,5.4,2,36,2,119,0,0,0,1,0
0,46,1.7,2,20,2,82,0,0,1,1,0
0,55,0.2,1,29,1,62,0,0,0,1,0
0,45,2.1,1,19,3,85,0,0,1,1,0
0,40,0.1,2,15,2,8,0,0,0,0,0
0,63,1.7,3,37,4,78,0,0,0,1,0
0,57,0.5,2,32,3,44,0,0,0,1,0
0,38,8,1,14,2,122,0,0,1,1,0
0,37,0.1,2,11,3,22,114,0,0,0,0
0,31,2.2,2,5,4,39,0,0,1,1,0
0,50,1.6,2,26,1,55,0,0,0,1,0
0,42,6.1,1,18,2,144,158,0,0,0,0
0,51,2.6,2,27,1,71,0,0,1,0,0
0,38,3,1,13,2,191,0,0,0,1,0
0,53,0.5,2,26,1,22,100,0,0,1,0
